t mart.ci0 mart.cin aus1.ci0 aus1.cin fer1.ci0 fer1.cin aus2.ci0 aus2.cin fer2.ci0 fer2.cin
1.500075e-01 3.310548e-02 3.188786e-02 6.828630e-02 5.277197e-02 2.286573e-05 2.287549e-05 5.278436e-02 5.278436e-02 2.253904e-05 2.253904e-05
1.550078e-01 3.308775e-02 3.189157e-02 6.828630e-02 5.300079e-02 2.304664e-05 2.305745e-05 5.301441e-02 5.301441e-02 2.274089e-05 2.274089e-05
1.600080e-01 3.307022e-02 3.189495e-02 6.828630e-02 5.322238e-02 2.322320e-05 2.323502e-05 5.323716e-02 5.323716e-02 2.293691e-05 2.293691e-05
1.650083e-01 3.305292e-02 3.189803e-02 6.828630e-02 5.343754e-02 2.339592e-05 2.340870e-05 5.345339e-02 5.345339e-02 2.312718e-05 2.312718e-05
1.700085e-01 3.303585e-02 3.190080e-02 6.828630e-02 5.364669e-02 2.356506e-05 2.357871e-05 5.366351e-02 5.366351e-02 2.331205e-05 2.331205e-05
1.750088e-01 3.301902e-02 3.190330e-02 6.828630e-02 5.385081e-02 2.373038e-05 2.374478e-05 5.386859e-02 5.386859e-02 2.349198e-05 2.349198e-05
1.800090e-01 3.300244e-02 3.190554e-02 6.828630e-02 5.404912e-02 2.389152e-05 2.390658e-05 5.406759e-02 5.406759e-02 2.366725e-05 2.366725e-05
1.850093e-01 3.298611e-02 3.190753e-02 6.828630e-02 5.424136e-02 2.404876e-05 2.406446e-05 5.426048e-02 5.426048e-02 2.383771e-05 2.383771e-05
1.900095e-01 3.297004e-02 3.190927e-02 6.828630e-02 5.442814e-02 2.420254e-05 2.421883e-05 5.444787e-02 5.444787e-02 2.400335e-05 2.400335e-05
1.950098e-01 3.295423e-02 3.191079e-02 6.828630e-02 5.460981e-02 2.435305e-05 2.436988e-05 5.463006e-02 5.463006e-02 2.416460e-05 2.416460e-05
2.000100e-01 3.293867e-02 3.191209e-02 6.828630e-02 5.478688e-02 2.450022e-05 2.451746e-05 5.480768e-02 5.480768e-02 2.432178e-05 2.432178e-05
2.050103e-01 3.292337e-02 3.191318e-02 6.828630e-02 5.495950e-02 2.464370e-05 2.466129e-05 5.498059e-02 5.498059e-02 2.447507e-05 2.447507e-05
2.100105e-01 3.290832e-02 3.191407e-02 6.828630e-02 5.512686e-02 2.478361e-05 2.480154e-05 5.514823e-02 5.514823e-02 2.462430e-05 2.462430e-05
2.150108e-01 3.289352e-02 3.191476e-02 6.828630e-02 5.528955e-02 2.492039e-05 2.493863e-05 5.531118e-02 5.531118e-02 2.476946e-05 2.476946e-05
2.200110e-01 3.287897e-02 3.191526e-02 6.828630e-02 5.544788e-02 2.505422e-05 2.507274e-05 5.546972e-02 5.546972e-02 2.491092e-05 2.491092e-05
2.250113e-01 3.286466e-02 3.191559e-02 6.828630e-02 5.560204e-02 2.518522e-05 2.520396e-05 5.562404e-02 5.562404e-02 2.504891e-05 2.504891e-05
2.300115e-01 3.285059e-02 3.191575e-02 6.828630e-02 5.575231e-02 2.531338e-05 2.533224e-05 5.577451e-02 5.577451e-02 2.518362e-05 2.518362e-05
2.350118e-01 3.283675e-02 3.191574e-02 6.828630e-02 5.589922e-02 2.543839e-05 2.545735e-05 5.592145e-02 5.592145e-02 2.531515e-05 2.531515e-05
2.400120e-01 3.282315e-02 3.191557e-02 6.828630e-02 5.604208e-02 2.556053e-05 2.557960e-05 5.606432e-02 5.606432e-02 2.544336e-05 2.544336e-05
2.450123e-01 3.280977e-02 3.191525e-02 6.828630e-02 5.618123e-02 2.568007e-05 2.569922e-05 5.620346e-02 5.620346e-02 2.556842e-05 2.556842e-05
2.500125e-01 3.279661e-02 3.191478e-02 6.828630e-02 5.631684e-02 2.579711e-05 2.581631e-05 5.633903e-02 5.633903e-02 2.569054e-05 2.569054e-05
2.550128e-01 3.278367e-02 3.191416e-02 6.828630e-02 5.644906e-02 2.591173e-05 2.593095e-05 5.647117e-02 5.647117e-02 2.580989e-05 2.580989e-05
2.600130e-01 3.277093e-02 3.191342e-02 6.828630e-02 5.657800e-02 2.602401e-05 2.604322e-05 5.660001e-02 5.660001e-02 2.592657e-05 2.592657e-05
2.650133e-01 3.275841e-02 3.191254e-02 6.828630e-02 5.670377e-02 2.613399e-05 2.615317e-05 5.672565e-02 5.672565e-02 2.604069e-05 2.604069e-05
2.700135e-01 3.274608e-02 3.191153e-02 6.828630e-02 5.682691e-02 2.624139e-05 2.626044e-05 5.684873e-02 5.684873e-02 2.615233e-05 2.615233e-05
2.750138e-01 3.273395e-02 3.191041e-02 6.828630e-02 5.694633e-02 2.634581e-05 2.636463e-05 5.696780e-02 5.696780e-02 2.626130e-05 2.626130e-05
2.800140e-01 3.272201e-02 3.190917e-02 6.828630e-02 5.706242e-02 2.644770e-05 2.646640e-05 5.708367e-02 5.708367e-02 2.636723e-05 2.636723e-05
2.850143e-01 3.271025e-02 3.190781e-02 6.828630e-02 5.717557e-02 2.654740e-05 2.656598e-05 5.719660e-02 5.719660e-02 2.647051e-05 2.647051e-05
2.900145e-01 3.269868e-02 3.190635e-02 6.828630e-02 5.728595e-02 2.664503e-05 2.666347e-05 5.730675e-02 5.730675e-02 2.657137e-05 2.657137e-05
2.950148e-01 3.268728e-02 3.190479e-02 6.828630e-02 5.739368e-02 2.674065e-05 2.675893e-05 5.741424e-02 5.741424e-02 2.666998e-05 2.666998e-05
3.000150e-01 3.267605e-02 3.190312e-02 6.828630e-02 5.749884e-02 2.683432e-05 2.685245e-05 5.751915e-02 5.751915e-02 2.676643e-05 2.676643e-05
3.050153e-01 3.266499e-02 3.190136e-02 6.828630e-02 5.760153e-02 2.692611e-05 2.694405e-05 5.762156e-02 5.762156e-02 2.686083e-05 2.686083e-05
3.100155e-01 3.265409e-02 3.189951e-02 6.828630e-02 5.770183e-02 2.701606e-05 2.703381e-05 5.772158e-02 5.772158e-02 2.695323e-05 2.695323e-05
3.150158e-01 3.264335e-02 3.189758e-02 6.828630e-02 5.780009e-02 2.710398e-05 2.712145e-05 5.781962e-02 5.781962e-02 2.704370e-05 2.704370e-05
3.200160e-01 3.263277e-02 3.189555e-02 6.828630e-02 5.789608e-02 2.718994e-05 2.720717e-05 5.791527e-02 5.791527e-02 2.713209e-05 2.713209e-05
3.250163e-01 3.262233e-02 3.189345e-02 6.828630e-02 5.798981e-02 2.727416e-05 2.729115e-05 5.800869e-02 5.800869e-02 2.721851e-05 2.721851e-05
3.300165e-01 3.261204e-02 3.189127e-02 6.828630e-02 5.808143e-02 2.735673e-05 2.737349e-05 5.809999e-02 5.809999e-02 2.730310e-05 2.730310e-05
3.350168e-01 3.260189e-02 3.188902e-02 6.828630e-02 5.817101e-02 2.743770e-05 2.745422e-05 5.818925e-02 5.818925e-02 2.738596e-05 2.738596e-05
3.400170e-01 3.259187e-02 3.188669e-02 6.828630e-02 5.825862e-02 2.751713e-05 2.753340e-05 5.827654e-02 5.827654e-02 2.746716e-05 2.746716e-05
3.450173e-01 3.258199e-02 3.188430e-02 6.828630e-02 5.834433e-02 2.759505e-05 2.761107e-05 5.836192e-02 5.836192e-02 2.754675e-05 2.754675e-05
3.500175e-01 3.257224e-02 3.188184e-02 6.828630e-02 5.842818e-02 2.767150e-05 2.768726e-05 5.844544e-02 5.844544e-02 2.762479e-05 2.762479e-05
3.550178e-01 3.256262e-02 3.187932e-02 6.828630e-02 5.851025e-02 2.774653e-05 2.776203e-05 5.852718e-02 5.852718e-02 2.770131e-05 2.770131e-05
3.600180e-01 3.255312e-02 3.187674e-02 6.828630e-02 5.859059e-02 2.782017e-05 2.783540e-05 5.860718e-02 5.860718e-02 2.777637e-05 2.777637e-05
3.650183e-01 3.254374e-02 3.187410e-02 6.828630e-02 5.866924e-02 2.789245e-05 2.790741e-05 5.868549e-02 5.868549e-02 2.785001e-05 2.785001e-05
3.700185e-01 3.253447e-02 3.187141e-02 6.828630e-02 5.874632e-02 2.796335e-05 2.797798e-05 5.876229e-02 5.876229e-02 2.792226e-05 2.792226e-05
3.750188e-01 3.252532e-02 3.186867e-02 6.828630e-02 5.882194e-02 2.803269e-05 2.804699e-05 5.883751e-02 5.883751e-02 2.799304e-05 2.799304e-05
3.800190e-01 3.251628e-02 3.186587e-02 6.828630e-02 5.889578e-02 2.810057e-05 2.811459e-05 5.891101e-02 5.891101e-02 2.806230e-05 2.806230e-05
3.850193e-01 3.250734e-02 3.186303e-02 6.828630e-02 5.896807e-02 2.816718e-05 2.818092e-05 5.898296e-02 5.898296e-02 2.813012e-05 2.813012e-05
3.900195e-01 3.249851e-02 3.186015e-02 6.828630e-02 5.903889e-02 2.823259e-05 2.824606e-05 5.905345e-02 5.905345e-02 2.819663e-05 2.819663e-05
3.950198e-01 3.248978e-02 3.185722e-02 6.828630e-02 5.910829e-02 2.829683e-05 2.831003e-05 5.912252e-02 5.912252e-02 2.826190e-05 2.826190e-05
4.000200e-01 3.248115e-02 3.185424e-02 6.828630e-02 5.917632e-02 2.835995e-05 2.837287e-05 5.919022e-02 5.919022e-02 2.832598e-05 2.832598e-05
4.050203e-01 3.247262e-02 3.185123e-02 6.828630e-02 5.924301e-02 2.842197e-05 2.843461e-05 5.925659e-02 5.925659e-02 2.838891e-05 2.838891e-05
4.100205e-01 3.246418e-02 3.184818e-02 6.828630e-02 5.930841e-02 2.848291e-05 2.849529e-05 5.932168e-02 5.932168e-02 2.845072e-05 2.845072e-05
4.150208e-01 3.245583e-02 3.184510e-02 6.828630e-02 5.937256e-02 2.854282e-05 2.855492e-05 5.938550e-02 5.938550e-02 2.851145e-05 2.851145e-05
4.200210e-01 3.244757e-02 3.184198e-02 6.828630e-02 5.943549e-02 2.860171e-05 2.861354e-05 5.944812e-02 5.944812e-02 2.857112e-05 2.857112e-05
4.250213e-01 3.243939e-02 3.183882e-02 6.828630e-02 5.949724e-02 2.865960e-05 2.867117e-05 5.950955e-02 5.950955e-02 2.862977e-05 2.862977e-05
4.300215e-01 3.243130e-02 3.183564e-02 6.828630e-02 5.955783e-02 2.871654e-05 2.872784e-05 5.956984e-02 5.956984e-02 2.868742e-05 2.868742e-05
4.350218e-01 3.242329e-02 3.183242e-02 6.828630e-02 5.961731e-02 2.877254e-05 2.878357e-05 5.962902e-02 5.962902e-02 2.874409e-05 2.874409e-05
4.400220e-01 3.241537e-02 3.182918e-02 6.828630e-02 5.967571e-02 2.882762e-05 2.883839e-05 5.968711e-02 5.968711e-02 2.879983e-05 2.879983e-05
4.450223e-01 3.240752e-02 3.182591e-02 6.828630e-02 5.973306e-02 2.888178e-05 2.889224e-05 5.974421e-02 5.974421e-02 2.885464e-05 2.885464e-05
4.500225e-01 3.239974e-02 3.182262e-02 6.828630e-02 5.978954e-02 2.893483e-05 2.894497e-05 5.980033e-02 5.980033e-02 2.890845e-05 2.890845e-05
4.550228e-01 3.239204e-02 3.181930e-02 6.828630e-02 5.984469e-02 2.898673e-05 2.899662e-05 5.985519e-02 5.985519e-02 2.896116e-05 2.896116e-05
4.600230e-01 3.238441e-02 3.181596e-02 6.828630e-02 5.989881e-02 2.903774e-05 2.904738e-05 5.990902e-02 5.990902e-02 2.901283e-05 2.901283e-05
4.650233e-01 3.237685e-02 3.181260e-02 6.828630e-02 5.995195e-02 2.908792e-05 2.909731e-05 5.996189e-02 5.996189e-02 2.906359e-05 2.906359e-05
4.700235e-01 3.236936e-02 3.180921e-02 6.828630e-02 6.000414e-02 2.913729e-05 2.914645e-05 6.001381e-02 6.001381e-02 2.911348e-05 2.911348e-05
4.750238e-01 3.236194e-02 3.180581e-02 6.828630e-02 6.005543e-02 2.918589e-05 2.919480e-05 6.006483e-02 6.006483e-02 2.916257e-05 2.916257e-05
4.800240e-01 3.235458e-02 3.180239e-02 6.828630e-02 6.010583e-02 2.923372e-05 2.924240e-05 6.011497e-02 6.011497e-02 2.921087e-05 2.921087e-05
4.850243e-01 3.234729e-02 3.179895e-02 6.828630e-02 6.015537e-02 2.928082e-05 2.928927e-05 6.016425e-02 6.016425e-02 2.925840e-05 2.925840e-05
4.900245e-01 3.234006e-02 3.179549e-02 6.828630e-02 6.020408e-02 2.932719e-05 2.933541e-05 6.021270e-02 6.021270e-02 2.930519e-05 2.930519e-05
4.950248e-01 3.233289e-02 3.179202e-02 6.828630e-02 6.025197e-02 2.937286e-05 2.938085e-05 6.026034e-02 6.026034e-02 2.935127e-05 2.935127e-05
5.000250e-01 3.232578e-02 3.178853e-02 6.828630e-02 6.029906e-02 2.941784e-05 2.942561e-05 6.030719e-02 6.030719e-02 2.939664e-05 2.939664e-05
5.050253e-01 3.231873e-02 3.178503e-02 6.828630e-02 6.034539e-02 2.946216e-05 2.946971e-05 6.035328e-02 6.035328e-02 2.944132e-05 2.944132e-05
5.100255e-01 3.231173e-02 3.178151e-02 6.828630e-02 6.039097e-02 2.950582e-05 2.951316e-05 6.039862e-02 6.039862e-02 2.948534e-05 2.948534e-05
5.150258e-01 3.230479e-02 3.177799e-02 6.828630e-02 6.043582e-02 2.954885e-05 2.955597e-05 6.044323e-02 6.044323e-02 2.952871e-05 2.952871e-05
5.200260e-01 3.229791e-02 3.177445e-02 6.828630e-02 6.047995e-02 2.959125e-05 2.959816e-05 6.048714e-02 6.048714e-02 2.957144e-05 2.957144e-05
5.250263e-01 3.229107e-02 3.177090e-02 6.828630e-02 6.052339e-02 2.963305e-05 2.963975e-05 6.053035e-02 6.053035e-02 2.961355e-05 2.961355e-05
5.300265e-01 3.228429e-02 3.176734e-02 6.828630e-02 6.056615e-02 2.967425e-05 2.968076e-05 6.057290e-02 6.057290e-02 2.965506e-05 2.965506e-05
5.350268e-01 3.227756e-02 3.176377e-02 6.828630e-02 6.060826e-02 2.971488e-05 2.972118e-05 6.061479e-02 6.061479e-02 2.969598e-05 2.969598e-05
5.400270e-01 3.227088e-02 3.176019e-02 6.828630e-02 6.064972e-02 2.975494e-05 2.976104e-05 6.065604e-02 6.065604e-02 2.973632e-05 2.973632e-05
5.450273e-01 3.226425e-02 3.175661e-02 6.828630e-02 6.069056e-02 2.979444e-05 2.980035e-05 6.069666e-02 6.069666e-02 2.977609e-05 2.977609e-05
5.500275e-01 3.225767e-02 3.175301e-02 6.828630e-02 6.073079e-02 2.983339e-05 2.983909e-05 6.073671e-02 6.073671e-02 2.981532e-05 2.981532e-05
5.550278e-01 3.225113e-02 3.174941e-02 6.828630e-02 6.077052e-02 2.987164e-05 2.987712e-05 6.077620e-02 6.077620e-02 2.985393e-05 2.985393e-05
5.600280e-01 3.224463e-02 3.174581e-02 6.828630e-02 6.080945e-02 2.990918e-05 2.991447e-05 6.081495e-02 6.081495e-02 2.989185e-05 2.989185e-05
5.650283e-01 3.223819e-02 3.174219e-02 6.828630e-02 6.084779e-02 2.994617e-05 2.995129e-05 6.085309e-02 6.085309e-02 2.992915e-05 2.992915e-05
5.700285e-01 3.223178e-02 3.173857e-02 6.828630e-02 6.088554e-02 2.998266e-05 2.998760e-05 6.089066e-02 6.089066e-02 2.996589e-05 2.996589e-05
5.750288e-01 3.222542e-02 3.173495e-02 6.828630e-02 6.092274e-02 3.001865e-05 3.002343e-05 6.092767e-02 6.092767e-02 3.000211e-05 3.000211e-05
5.800290e-01 3.221910e-02 3.173132e-02 6.828630e-02 6.095940e-02 3.005416e-05 3.005877e-05 6.096415e-02 6.096415e-02 3.003784e-05 3.003784e-05
5.850293e-01 3.221283e-02 3.172769e-02 6.828630e-02 6.099553e-02 3.008920e-05 3.009364e-05 6.100010e-02 6.100010e-02 3.007308e-05 3.007308e-05
5.900295e-01 3.220659e-02 3.172405e-02 6.828630e-02 6.103115e-02 3.012379e-05 3.012806e-05 6.103554e-02 6.103554e-02 3.010786e-05 3.010786e-05
5.950298e-01 3.220039e-02 3.172041e-02 6.828630e-02 6.106626e-02 3.015792e-05 3.016203e-05 6.107049e-02 6.107049e-02 3.014218e-05 3.014218e-05
6.000300e-01 3.219423e-02 3.171676e-02 6.828630e-02 6.110088e-02 3.019161e-05 3.019556e-05 6.110494e-02 6.110494e-02 3.017606e-05 3.017606e-05
6.050303e-01 3.218811e-02 3.171312e-02 6.828630e-02 6.113503e-02 3.022488e-05 3.022867e-05 6.113892e-02 6.113892e-02 3.020950e-05 3.020950e-05
6.100305e-01 3.218203e-02 3.170947e-02 6.828630e-02 6.116870e-02 3.025772e-05 3.026137e-05 6.117244e-02 6.117244e-02 3.024251e-05 3.024251e-05
6.150308e-01 3.217598e-02 3.170582e-02 6.828630e-02 6.120193e-02 3.029016e-05 3.029365e-05 6.120550e-02 6.120550e-02 3.027511e-05 3.027511e-05
6.200310e-01 3.216997e-02 3.170217e-02 6.828630e-02 6.123470e-02 3.032219e-05 3.032554e-05 6.123812e-02 6.123812e-02 3.030730e-05 3.030730e-05
6.250313e-01 3.216399e-02 3.169851e-02 6.828630e-02 6.126704e-02 3.035383e-05 3.035703e-05 6.127031e-02 6.127031e-02 3.033910e-05 3.033910e-05
6.300315e-01 3.215805e-02 3.169486e-02 6.828630e-02 6.129895e-02 3.038509e-05 3.038815e-05 6.130207e-02 6.130207e-02 3.037050e-05 3.037050e-05
6.350318e-01 3.215214e-02 3.169120e-02 6.828630e-02 6.133044e-02 3.041596e-05 3.041888e-05 6.133342e-02 6.133342e-02 3.040152e-05 3.040152e-05
6.400320e-01 3.214627e-02 3.168755e-02 6.828630e-02 6.136153e-02 3.044647e-05 3.044925e-05 6.136436e-02 6.136436e-02 3.043217e-05 3.043217e-05
6.450323e-01 3.214043e-02 3.168389e-02 6.828630e-02 6.139221e-02 3.047662e-05 3.047926e-05 6.139491e-02 6.139491e-02 3.046245e-05 3.046245e-05
6.500325e-01 3.213462e-02 3.168023e-02 6.828630e-02 6.142251e-02 3.050641e-05 3.050892e-05 6.142506e-02 6.142506e-02 3.049237e-05 3.049237e-05
6.550328e-01 3.212884e-02 3.167658e-02 6.828630e-02 6.145242e-02 3.053585e-05 3.053824e-05 6.145484e-02 6.145484e-02 3.052194e-05 3.052194e-05
6.600330e-01 3.212310e-02 3.167292e-02 6.828630e-02 6.148196e-02 3.056495e-05 3.056721e-05 6.148425e-02 6.148425e-02 3.055116e-05 3.055116e-05
6.650333e-01 3.211738e-02 3.166927e-02 6.828630e-02 6.151113e-02 3.059372e-05 3.059585e-05 6.151329e-02 6.151329e-02 3.058005e-05 3.058005e-05
6.700335e-01 3.211170e-02 3.166561e-02 6.828630e-02 6.153994e-02 3.062216e-05 3.062417e-05 6.154197e-02 6.154197e-02 3.060861e-05 3.060861e-05
6.750338e-01 3.210604e-02 3.166196e-02 6.828630e-02 6.156840e-02 3.065028e-05 3.065216e-05 6.157030e-02 6.157030e-02 3.063683e-05 3.063683e-05
6.800340e-01 3.210042e-02 3.165831e-02 6.828630e-02 6.159651e-02 3.067808e-05 3.067985e-05 6.159829e-02 6.159829e-02 3.066475e-05 3.066475e-05
6.850343e-01 3.209482e-02 3.165466e-02 6.828630e-02 6.162428e-02 3.070557e-05 3.070722e-05 6.162595e-02 6.162595e-02 3.069234e-05 3.069234e-05
6.900345e-01 3.208925e-02 3.165101e-02 6.828630e-02 6.165173e-02 3.073276e-05 3.073429e-05 6.165327e-02 6.165327e-02 3.071963e-05 3.071963e-05
6.950348e-01 3.208371e-02 3.164736e-02 6.828630e-02 6.167885e-02 3.075965e-05 3.076107e-05 6.168028e-02 6.168028e-02 3.074662e-05 3.074662e-05
7.000350e-01 3.207820e-02 3.164371e-02 6.828630e-02 6.170565e-02 3.078625e-05 3.078756e-05 6.170696e-02 6.170696e-02 3.077332e-05 3.077332e-05
7.050353e-01 3.207271e-02 3.164007e-02 6.828630e-02 6.173214e-02 3.081254e-05 3.081373e-05 6.173335e-02 6.173335e-02 3.079972e-05 3.079972e-05
7.100355e-01 3.206725e-02 3.163643e-02 6.828630e-02 6.175838e-02 3.083844e-05 3.083952e-05 6.175947e-02 6.175947e-02 3.082578e-05 3.082578e-05
7.150358e-01 3.206182e-02 3.163279e-02 6.828630e-02 6.178424e-02 3.086399e-05 3.086497e-05 6.178522e-02 6.178522e-02 3.085148e-05 3.085148e-05
7.200360e-01 3.205641e-02 3.162916e-02 6.828630e-02 6.180979e-02 3.088926e-05 3.089013e-05 6.181067e-02 6.181067e-02 3.087686e-05 3.087686e-05
7.250363e-01 3.205103e-02 3.162552e-02 6.828630e-02 6.183505e-02 3.091426e-05 3.091503e-05 6.183583e-02 6.183583e-02 3.090196e-05 3.090196e-05
7.300365e-01 3.204567e-02 3.162189e-02 6.828630e-02 6.186002e-02 3.093899e-05 3.093967e-05 6.186070e-02 6.186070e-02 3.092678e-05 3.092678e-05
7.350368e-01 3.204034e-02 3.161827e-02 6.828630e-02 6.188471e-02 3.096347e-05 3.096404e-05 6.188529e-02 6.188529e-02 3.095133e-05 3.095133e-05
7.400370e-01 3.203503e-02 3.161464e-02 6.828630e-02 6.190912e-02 3.098769e-05 3.098816e-05 6.190960e-02 6.190960e-02 3.097563e-05 3.097563e-05
7.450373e-01 3.202974e-02 3.161102e-02 6.828630e-02 6.193326e-02 3.101165e-05 3.101204e-05 6.193364e-02 6.193364e-02 3.099967e-05 3.099967e-05
7.500375e-01 3.202448e-02 3.160740e-02 6.828630e-02 6.195713e-02 3.103537e-05 3.103567e-05 6.195742e-02 6.195742e-02 3.102347e-05 3.102347e-05
7.550378e-01 3.201924e-02 3.160379e-02 6.828630e-02 6.198074e-02 3.105885e-05 3.105906e-05 6.198095e-02 6.198095e-02 3.104702e-05 3.104702e-05
7.600380e-01 3.201403e-02 3.160017e-02 6.828630e-02 6.200410e-02 3.108210e-05 3.108221e-05 6.200421e-02 6.200421e-02 3.107033e-05 3.107033e-05
7.650383e-01 3.200884e-02 3.159657e-02 6.828630e-02 6.202721e-02 3.110511e-05 3.110513e-05 6.202723e-02 6.202723e-02 3.109341e-05 3.109341e-05
7.700385e-01 3.200367e-02 3.159296e-02 6.828630e-02 6.205006e-02 3.112789e-05 3.112782e-05 6.205000e-02 6.205000e-02 3.111626e-05 3.111626e-05
7.750388e-01 3.199852e-02 3.158936e-02 6.828630e-02 6.207268e-02 3.115044e-05 3.115030e-05 6.207253e-02 6.207253e-02 3.113888e-05 3.113888e-05
7.800390e-01 3.199339e-02 3.158576e-02 6.828630e-02 6.209506e-02 3.117278e-05 3.117255e-05 6.209483e-02 6.209483e-02 3.116128e-05 3.116128e-05
