t mart.ci0 mart.cin aus1.ci0 aus1.cin fer1.ci0 fer1.cin aus2.ci0 aus2.cin fer2.ci0 fer2.cin
6.000300e-02 3.343196e-02 3.288166e-02 5.018286e-02 4.667345e-02 1.839496e-05 1.838371e-05 4.665694e-02 4.665694e-02 1.639155e-05 1.639155e-05
6.500325e-02 3.342912e-02 3.288328e-02 5.018286e-02 4.728536e-02 1.881236e-05 1.880060e-05 4.726829e-02 4.726829e-02 1.696521e-05 1.696521e-05
7.000350e-02 3.342587e-02 3.288530e-02 5.018286e-02 4.781097e-02 1.917741e-05 1.916568e-05 4.779407e-02 4.779407e-02 1.750487e-05 1.750487e-05
7.500375e-02 3.342224e-02 3.288752e-02 5.018286e-02 4.827506e-02 1.950251e-05 1.949126e-05 4.825913e-02 4.825913e-02 1.800799e-05 1.800799e-05
8.000400e-02 3.341824e-02 3.288983e-02 5.018286e-02 4.868986e-02 1.979775e-05 1.978733e-05 4.867533e-02 4.867533e-02 1.847436e-05 1.847436e-05
8.500425e-02 3.341392e-02 3.289215e-02 5.018286e-02 4.907214e-02 2.007110e-05 2.006182e-05 4.905925e-02 4.905925e-02 1.890518e-05 1.890518e-05
9.000450e-02 3.340929e-02 3.289441e-02 5.018286e-02 4.942790e-02 2.032859e-05 2.032068e-05 4.941703e-02 4.941703e-02 1.930276e-05 1.930276e-05
9.500475e-02 3.340440e-02 3.289660e-02 5.018286e-02 4.976400e-02 2.057462e-05 2.056820e-05 4.975521e-02 4.975521e-02 1.967015e-05 1.967015e-05
1.000050e-01 3.339928e-02 3.289868e-02 5.018286e-02 5.008665e-02 2.081137e-05 2.080656e-05 5.008013e-02 5.008013e-02 2.001058e-05 2.001058e-05
1.050053e-01 3.339396e-02 3.290064e-02 5.018286e-02 5.039505e-02 2.104022e-05 2.103703e-05 5.039078e-02 5.039078e-02 2.032765e-05 2.032765e-05
1.100055e-01 3.338847e-02 3.290249e-02 5.018286e-02 5.069192e-02 2.126289e-05 2.126133e-05 5.068986e-02 5.068986e-02 2.062478e-05 2.062478e-05
1.150058e-01 3.338285e-02 3.290422e-02 5.018286e-02 5.098066e-02 2.147980e-05 2.147986e-05 5.098074e-02 5.098074e-02 2.090458e-05 2.090458e-05
1.200060e-01 3.337712e-02 3.290583e-02 5.018286e-02 5.125972e-02 2.169128e-05 2.169291e-05 5.126187e-02 5.126187e-02 2.116935e-05 2.116935e-05
1.250063e-01 3.337131e-02 3.290733e-02 5.018286e-02 5.152994e-02 2.189804e-05 2.190121e-05 5.153406e-02 5.153406e-02 2.142133e-05 2.142133e-05
1.300065e-01 3.336543e-02 3.290873e-02 5.018286e-02 5.179256e-02 2.210040e-05 2.210503e-05 5.179858e-02 5.179858e-02 2.166211e-05 2.166211e-05
1.350068e-01 3.335951e-02 3.291002e-02 5.018286e-02 5.204865e-02 2.229809e-05 2.230411e-05 5.205641e-02 5.205641e-02 2.189323e-05 2.189323e-05
1.400070e-01 3.335357e-02 3.291121e-02 5.018286e-02 5.229674e-02 2.249130e-05 2.249864e-05 5.230613e-02 5.230613e-02 2.211597e-05 2.211597e-05
1.450073e-01 3.334762e-02 3.291232e-02 5.018286e-02 5.253761e-02 2.268047e-05 2.268908e-05 5.254851e-02 5.254851e-02 2.233100e-05 2.233100e-05
1.500075e-01 3.334168e-02 3.291333e-02 5.018286e-02 5.277197e-02 2.286573e-05 2.287549e-05 5.278436e-02 5.278436e-02 2.253904e-05 2.253904e-05
1.550078e-01 3.333575e-02 3.291425e-02 5.018286e-02 5.300079e-02 2.304664e-05 2.305745e-05 5.301441e-02 5.301441e-02 2.274089e-05 2.274089e-05
1.600080e-01 3.332985e-02 3.291510e-02 5.018286e-02 5.322238e-02 2.322320e-05 2.323502e-05 5.323716e-02 5.323716e-02 2.293691e-05 2.293691e-05
1.650083e-01 3.332399e-02 3.291586e-02 5.018286e-02 5.343754e-02 2.339592e-05 2.340870e-05 5.345339e-02 5.345339e-02 2.312718e-05 2.312718e-05
1.700085e-01 3.331818e-02 3.291655e-02 5.018286e-02 5.364669e-02 2.356506e-05 2.357871e-05 5.366351e-02 5.366351e-02 2.331205e-05 2.331205e-05
1.750088e-01 3.331241e-02 3.291716e-02 5.018286e-02 5.385081e-02 2.373038e-05 2.374478e-05 5.386859e-02 5.386859e-02 2.349198e-05 2.349198e-05
1.800090e-01 3.330670e-02 3.291771e-02 5.018286e-02 5.404912e-02 2.389152e-05 2.390658e-05 5.406759e-02 5.406759e-02 2.366725e-05 2.366725e-05
1.850093e-01 3.330106e-02 3.291818e-02 5.018286e-02 5.424136e-02 2.404876e-05 2.406446e-05 5.426048e-02 5.426048e-02 2.383771e-05 2.383771e-05
1.900095e-01 3.329547e-02 3.291859e-02 5.018286e-02 5.442814e-02 2.420254e-05 2.421883e-05 5.444787e-02 5.444787e-02 2.400335e-05 2.400335e-05
1.950098e-01 3.328996e-02 3.291894e-02 5.018286e-02 5.460981e-02 2.435305e-05 2.436988e-05 5.463006e-02 5.463006e-02 2.416460e-05 2.416460e-05
2.000100e-01 3.328452e-02 3.291922e-02 5.018286e-02 5.478688e-02 2.450022e-05 2.451746e-05 5.480768e-02 5.480768e-02 2.432178e-05 2.432178e-05
2.050103e-01 3.327914e-02 3.291945e-02 5.018286e-02 5.495950e-02 2.464370e-05 2.466129e-05 5.498059e-02 5.498059e-02 2.447507e-05 2.447507e-05
2.100105e-01 3.327384e-02 3.291961e-02 5.018286e-02 5.512686e-02 2.478361e-05 2.480154e-05 5.514823e-02 5.514823e-02 2.462430e-05 2.462430e-05
2.150108e-01 3.326861e-02 3.291972e-02 5.018286e-02 5.528955e-02 2.492039e-05 2.493863e-05 5.531118e-02 5.531118e-02 2.476946e-05 2.476946e-05
2.200110e-01 3.326346e-02 3.291977e-02 5.018286e-02 5.544788e-02 2.505422e-05 2.507274e-05 5.546972e-02 5.546972e-02 2.491092e-05 2.491092e-05
2.250113e-01 3.325838e-02 3.291977e-02 5.018286e-02 5.560204e-02 2.518522e-05 2.520396e-05 5.562404e-02 5.562404e-02 2.504891e-05 2.504891e-05
2.300115e-01 3.325338e-02 3.291971e-02 5.018286e-02 5.575231e-02 2.531338e-05 2.533224e-05 5.577451e-02 5.577451e-02 2.518362e-05 2.518362e-05
2.350118e-01 3.324845e-02 3.291961e-02 5.018286e-02 5.589922e-02 2.543839e-05 2.545735e-05 5.592145e-02 5.592145e-02 2.531515e-05 2.531515e-05
2.400120e-01 3.324359e-02 3.291945e-02 5.018286e-02 5.604208e-02 2.556053e-05 2.557960e-05 5.606432e-02 5.606432e-02 2.544336e-05 2.544336e-05
2.450123e-01 3.323880e-02 3.291925e-02 5.018286e-02 5.618123e-02 2.568007e-05 2.569922e-05 5.620346e-02 5.620346e-02 2.556842e-05 2.556842e-05
2.500125e-01 3.323409e-02 3.291900e-02 5.018286e-02 5.631684e-02 2.579711e-05 2.581631e-05 5.633903e-02 5.633903e-02 2.569054e-05 2.569054e-05
2.550128e-01 3.322944e-02 3.291871e-02 5.018286e-02 5.644906e-02 2.591173e-05 2.593095e-05 5.647117e-02 5.647117e-02 2.580989e-05 2.580989e-05
2.600130e-01 3.322487e-02 3.291837e-02 5.018286e-02 5.657800e-02 2.602401e-05 2.604322e-05 5.660001e-02 5.660001e-02 2.592657e-05 2.592657e-05
2.650133e-01 3.322036e-02 3.291799e-02 5.018286e-02 5.670377e-02 2.613399e-05 2.615317e-05 5.672565e-02 5.672565e-02 2.604069e-05 2.604069e-05
2.700135e-01 3.321593e-02 3.291758e-02 5.018286e-02 5.682691e-02 2.624139e-05 2.626044e-05 5.684873e-02 5.684873e-02 2.615233e-05 2.615233e-05
2.750138e-01 3.321155e-02 3.291712e-02 5.018286e-02 5.694633e-02 2.634581e-05 2.636463e-05 5.696780e-02 5.696780e-02 2.626130e-05 2.626130e-05
2.800140e-01 3.320725e-02 3.291662e-02 5.018286e-02 5.706242e-02 2.644770e-05 2.646640e-05 5.708367e-02 5.708367e-02 2.636723e-05 2.636723e-05
2.850143e-01 3.320300e-02 3.291609e-02 5.018286e-02 5.717557e-02 2.654740e-05 2.656598e-05 5.719660e-02 5.719660e-02 2.647051e-05 2.647051e-05
2.900145e-01 3.319882e-02 3.291553e-02 5.018286e-02 5.728595e-02 2.664503e-05 2.666347e-05 5.730675e-02 5.730675e-02 2.657137e-05 2.657137e-05
2.950148e-01 3.319470e-02 3.291492e-02 5.018286e-02 5.739368e-02 2.674065e-05 2.675893e-05 5.741424e-02 5.741424e-02 2.666998e-05 2.666998e-05
3.000150e-01 3.319064e-02 3.291429e-02 5.018286e-02 5.749884e-02 2.683432e-05 2.685245e-05 5.751915e-02 5.751915e-02 2.676643e-05 2.676643e-05
3.050153e-01 3.318663e-02 3.291362e-02 5.018286e-02 5.760153e-02 2.692611e-05 2.694405e-05 5.762156e-02 5.762156e-02 2.686083e-05 2.686083e-05
3.100155e-01 3.318268e-02 3.291293e-02 5.018286e-02 5.770183e-02 2.701606e-05 2.703381e-05 5.772158e-02 5.772158e-02 2.695323e-05 2.695323e-05
3.150158e-01 3.317879e-02 3.291220e-02 5.018286e-02 5.780009e-02 2.710398e-05 2.712145e-05 5.781962e-02 5.781962e-02 2.704370e-05 2.704370e-05
3.200160e-01 3.317495e-02 3.291145e-02 5.018286e-02 5.789608e-02 2.718994e-05 2.720717e-05 5.791527e-02 5.791527e-02 2.713209e-05 2.713209e-05
3.250163e-01 3.317117e-02 3.291067e-02 5.018286e-02 5.798981e-02 2.727416e-05 2.729115e-05 5.800869e-02 5.800869e-02 2.721851e-05 2.721851e-05
3.300165e-01 3.316743e-02 3.290986e-02 5.018286e-02 5.808143e-02 2.735673e-05 2.737349e-05 5.809999e-02 5.809999e-02 2.730310e-05 2.730310e-05
3.350168e-01 3.316375e-02 3.290903e-02 5.018286e-02 5.817101e-02 2.743770e-05 2.745422e-05 5.818925e-02 5.818925e-02 2.738596e-05 2.738596e-05
3.400170e-01 3.316012e-02 3.290817e-02 5.018286e-02 5.825862e-02 2.751713e-05 2.753340e-05 5.827654e-02 5.827654e-02 2.746716e-05 2.746716e-05
3.450173e-01 3.315653e-02 3.290729e-02 5.018286e-02 5.834433e-02 2.759505e-05 2.761107e-05 5.836192e-02 5.836192e-02 2.754675e-05 2.754675e-05
3.500175e-01 3.315299e-02 3.290639e-02 5.018286e-02 5.842818e-02 2.767150e-05 2.768726e-05 5.844544e-02 5.844544e-02 2.762479e-05 2.762479e-05
3.550178e-01 3.314949e-02 3.290547e-02 5.018286e-02 5.851025e-02 2.774653e-05 2.776203e-05 5.852718e-02 5.852718e-02 2.770131e-05 2.770131e-05
3.600180e-01 3.314604e-02 3.290452e-02 5.018286e-02 5.859059e-02 2.782017e-05 2.783540e-05 5.860718e-02 5.860718e-02 2.777637e-05 2.777637e-05
3.650183e-01 3.314263e-02 3.290356e-02 5.018286e-02 5.866924e-02 2.789245e-05 2.790741e-05 5.868549e-02 5.868549e-02 2.785001e-05 2.785001e-05
3.700185e-01 3.313927e-02 3.290258e-02 5.018286e-02 5.874632e-02 2.796335e-05 2.797798e-05 5.876229e-02 5.876229e-02 2.792226e-05 2.792226e-05
3.750188e-01 3.313594e-02 3.290158e-02 5.018286e-02 5.882194e-02 2.803269e-05 2.804699e-05 5.883751e-02 5.883751e-02 2.799304e-05 2.799304e-05
3.800190e-01 3.313266e-02 3.290056e-02 5.018286e-02 5.889578e-02 2.810057e-05 2.811459e-05 5.891101e-02 5.891101e-02 2.806230e-05 2.806230e-05
3.850193e-01 3.312941e-02 3.289953e-02 5.018286e-02 5.896807e-02 2.816718e-05 2.818092e-05 5.898296e-02 5.898296e-02 2.813012e-05 2.813012e-05
3.900195e-01 3.312620e-02 3.289848e-02 5.018286e-02 5.903889e-02 2.823259e-05 2.824606e-05 5.905345e-02 5.905345e-02 2.819663e-05 2.819663e-05
3.950198e-01 3.312303e-02 3.289741e-02 5.018286e-02 5.910829e-02 2.829683e-05 2.831003e-05 5.912252e-02 5.912252e-02 2.826190e-05 2.826190e-05
4.000200e-01 3.311990e-02 3.289633e-02 5.018286e-02 5.917632e-02 2.835995e-05 2.837287e-05 5.919022e-02 5.919022e-02 2.832598e-05 2.832598e-05
4.050203e-01 3.311679e-02 3.289524e-02 5.018286e-02 5.924301e-02 2.842197e-05 2.843461e-05 5.925659e-02 5.925659e-02 2.838891e-05 2.838891e-05
4.100205e-01 3.311373e-02 3.289413e-02 5.018286e-02 5.930841e-02 2.848291e-05 2.849529e-05 5.932168e-02 5.932168e-02 2.845072e-05 2.845072e-05
4.150208e-01 3.311069e-02 3.289301e-02 5.018286e-02 5.937256e-02 2.854282e-05 2.855492e-05 5.938550e-02 5.938550e-02 2.851145e-05 2.851145e-05
4.200210e-01 3.310769e-02 3.289188e-02 5.018286e-02 5.943549e-02 2.860171e-05 2.861354e-05 5.944812e-02 5.944812e-02 2.857112e-05 2.857112e-05
4.250213e-01 3.310472e-02 3.289073e-02 5.018286e-02 5.949724e-02 2.865960e-05 2.867117e-05 5.950955e-02 5.950955e-02 2.862977e-05 2.862977e-05
4.300215e-01 3.310179e-02 3.288958e-02 5.018286e-02 5.955783e-02 2.871654e-05 2.872784e-05 5.956984e-02 5.956984e-02 2.868742e-05 2.868742e-05
4.350218e-01 3.309888e-02 3.288841e-02 5.018286e-02 5.961731e-02 2.877254e-05 2.878357e-05 5.962902e-02 5.962902e-02 2.874409e-05 2.874409e-05
4.400220e-01 3.309600e-02 3.288724e-02 5.018286e-02 5.967571e-02 2.882762e-05 2.883839e-05 5.968711e-02 5.968711e-02 2.879983e-05 2.879983e-05
4.450223e-01 3.309315e-02 3.288605e-02 5.018286e-02 5.973306e-02 2.888178e-05 2.889224e-05 5.974421e-02 5.974421e-02 2.885464e-05 2.885464e-05
4.500225e-01 3.309032e-02 3.288486e-02 5.018286e-02 5.978954e-02 2.893483e-05 2.894497e-05 5.980033e-02 5.980033e-02 2.890845e-05 2.890845e-05
4.550228e-01 3.308753e-02 3.288366e-02 5.018286e-02 5.984469e-02 2.898673e-05 2.899662e-05 5.985519e-02 5.985519e-02 2.896116e-05 2.896116e-05
4.600230e-01 3.308476e-02 3.288245e-02 5.018286e-02 5.989881e-02 2.903774e-05 2.904738e-05 5.990902e-02 5.990902e-02 2.901283e-05 2.901283e-05
4.650233e-01 3.308201e-02 3.288123e-02 5.018286e-02 5.995195e-02 2.908792e-05 2.909731e-05 5.996189e-02 5.996189e-02 2.906359e-05 2.906359e-05
4.700235e-01 3.307930e-02 3.288000e-02 5.018286e-02 6.000414e-02 2.913729e-05 2.914645e-05 6.001381e-02 6.001381e-02 2.911348e-05 2.911348e-05
4.750238e-01 3.307660e-02 3.287877e-02 5.018286e-02 6.005543e-02 2.918589e-05 2.919480e-05 6.006483e-02 6.006483e-02 2.916257e-05 2.916257e-05
4.800240e-01 3.307393e-02 3.287753e-02 5.018286e-02 6.010583e-02 2.923372e-05 2.924240e-05 6.011497e-02 6.011497e-02 2.921087e-05 2.921087e-05
4.850243e-01 3.307129e-02 3.287629e-02 5.018286e-02 6.015537e-02 2.928082e-05 2.928927e-05 6.016425e-02 6.016425e-02 2.925840e-05 2.925840e-05
4.900245e-01 3.306866e-02 3.287503e-02 5.018286e-02 6.020408e-02 2.932719e-05 2.933541e-05 6.021270e-02 6.021270e-02 2.930519e-05 2.930519e-05
4.950248e-01 3.306606e-02 3.287378e-02 5.018286e-02 6.025197e-02 2.937286e-05 2.938085e-05 6.026034e-02 6.026034e-02 2.935127e-05 2.935127e-05
5.000250e-01 3.306349e-02 3.287252e-02 5.018286e-02 6.029906e-02 2.941784e-05 2.942561e-05 6.030719e-02 6.030719e-02 2.939664e-05 2.939664e-05
5.050253e-01 3.306093e-02 3.287125e-02 5.018286e-02 6.034539e-02 2.946216e-05 2.946971e-05 6.035328e-02 6.035328e-02 2.944132e-05 2.944132e-05
5.100255e-01 3.305839e-02 3.286998e-02 5.018286e-02 6.039097e-02 2.950582e-05 2.951316e-05 6.039862e-02 6.039862e-02 2.948534e-05 2.948534e-05
5.150258e-01 3.305588e-02 3.286870e-02 5.018286e-02 6.043582e-02 2.954885e-05 2.955597e-05 6.044323e-02 6.044323e-02 2.952871e-05 2.952871e-05
5.200260e-01 3.305338e-02 3.286742e-02 5.018286e-02 6.047995e-02 2.959125e-05 2.959816e-05 6.048714e-02 6.048714e-02 2.957144e-05 2.957144e-05
5.250263e-01 3.305090e-02 3.286614e-02 5.018286e-02 6.052339e-02 2.963305e-05 2.963975e-05 6.053035e-02 6.053035e-02 2.961355e-05 2.961355e-05
5.300265e-01 3.304845e-02 3.286485e-02 5.018286e-02 6.056615e-02 2.967425e-05 2.968076e-05 6.057290e-02 6.057290e-02 2.965506e-05 2.965506e-05
5.350268e-01 3.304601e-02 3.286356e-02 5.018286e-02 6.060826e-02 2.971488e-05 2.972118e-05 6.061479e-02 6.061479e-02 2.969598e-05 2.969598e-05
5.400270e-01 3.304359e-02 3.286226e-02 5.018286e-02 6.064972e-02 2.975494e-05 2.976104e-05 6.065604e-02 6.065604e-02 2.973632e-05 2.973632e-05
5.450273e-01 3.304119e-02 3.286096e-02 5.018286e-02 6.069056e-02 2.979444e-05 2.980035e-05 6.069666e-02 6.069666e-02 2.977609e-05 2.977609e-05
5.500275e-01 3.303880e-02 3.285966e-02 5.018286e-02 6.073079e-02 2.983339e-05 2.983909e-05 6.073671e-02 6.073671e-02 2.981532e-05 2.981532e-05
5.550278e-01 3.303643e-02 3.285836e-02 5.018286e-02 6.077052e-02 2.987164e-05 2.987712e-05 6.077620e-02 6.077620e-02 2.985393e-05 2.985393e-05
5.600280e-01 3.303408e-02 3.285706e-02 5.018286e-02 6.080945e-02 2.990918e-05 2.991447e-05 6.081495e-02 6.081495e-02 2.989185e-05 2.989185e-05
5.650283e-01 3.303175e-02 3.285575e-02 5.018286e-02 6.084779e-02 2.994617e-05 2.995129e-05 6.085309e-02 6.085309e-02 2.992915e-05 2.992915e-05
5.700285e-01 3.302943e-02 3.285444e-02 5.018286e-02 6.088554e-02 2.998266e-05 2.998760e-05 6.089066e-02 6.089066e-02 2.996589e-05 2.996589e-05
5.750288e-01 3.302713e-02 3.285313e-02 5.018286e-02 6.092274e-02 3.001865e-05 3.002343e-05 6.092767e-02 6.092767e-02 3.000211e-05 3.000211e-05
5.800290e-01 3.302484e-02 3.285182e-02 5.018286e-02 6.095940e-02 3.005416e-05 3.005877e-05 6.096415e-02 6.096415e-02 3.003784e-05 3.003784e-05
5.850293e-01 3.302257e-02 3.285050e-02 5.018286e-02 6.099553e-02 3.008920e-05 3.009364e-05 6.100010e-02 6.100010e-02 3.007308e-05 3.007308e-05
5.900295e-01 3.302031e-02 3.284919e-02 5.018286e-02 6.103115e-02 3.012379e-05 3.012806e-05 6.103554e-02 6.103554e-02 3.010786e-05 3.010786e-05
5.950298e-01 3.301807e-02 3.284787e-02 5.018286e-02 6.106626e-02 3.015792e-05 3.016203e-05 6.107049e-02 6.107049e-02 3.014218e-05 3.014218e-05
6.000300e-01 3.301585e-02 3.284655e-02 5.018286e-02 6.110088e-02 3.019161e-05 3.019556e-05 6.110494e-02 6.110494e-02 3.017606e-05 3.017606e-05
6.050303e-01 3.301363e-02 3.284523e-02 5.018286e-02 6.113503e-02 3.022488e-05 3.022867e-05 6.113892e-02 6.113892e-02 3.020950e-05 3.020950e-05
6.100305e-01 3.301143e-02 3.284391e-02 5.018286e-02 6.116870e-02 3.025772e-05 3.026137e-05 6.117244e-02 6.117244e-02 3.024251e-05 3.024251e-05
6.150308e-01 3.300924e-02 3.284259e-02 5.018286e-02 6.120193e-02 3.029016e-05 3.029365e-05 6.120550e-02 6.120550e-02 3.027511e-05 3.027511e-05
6.200310e-01 3.300707e-02 3.284127e-02 5.018286e-02 6.123470e-02 3.032219e-05 3.032554e-05 6.123812e-02 6.123812e-02 3.030730e-05 3.030730e-05
6.250313e-01 3.300491e-02 3.283995e-02 5.018286e-02 6.126704e-02 3.035383e-05 3.035703e-05 6.127031e-02 6.127031e-02 3.033910e-05 3.033910e-05
6.300315e-01 3.300276e-02 3.283863e-02 5.018286e-02 6.129895e-02 3.038509e-05 3.038815e-05 6.130207e-02 6.130207e-02 3.037050e-05 3.037050e-05
6.350318e-01 3.300063e-02 3.283731e-02 5.018286e-02 6.133044e-02 3.041596e-05 3.041888e-05 6.133342e-02 6.133342e-02 3.040152e-05 3.040152e-05
6.400320e-01 3.299851e-02 3.283598e-02 5.018286e-02 6.136153e-02 3.044647e-05 3.044925e-05 6.136436e-02 6.136436e-02 3.043217e-05 3.043217e-05
6.450323e-01 3.299640e-02 3.283466e-02 5.018286e-02 6.139221e-02 3.047662e-05 3.047926e-05 6.139491e-02 6.139491e-02 3.046245e-05 3.046245e-05
6.500325e-01 3.299430e-02 3.283334e-02 5.018286e-02 6.142251e-02 3.050641e-05 3.050892e-05 6.142506e-02 6.142506e-02 3.049237e-05 3.049237e-05
6.550328e-01 3.299221e-02 3.283202e-02 5.018286e-02 6.145242e-02 3.053585e-05 3.053824e-05 6.145484e-02 6.145484e-02 3.052194e-05 3.052194e-05
6.600330e-01 3.299014e-02 3.283070e-02 5.018286e-02 6.148196e-02 3.056495e-05 3.056721e-05 6.148425e-02 6.148425e-02 3.055116e-05 3.055116e-05
6.650333e-01 3.298807e-02 3.282937e-02 5.018286e-02 6.151113e-02 3.059372e-05 3.059585e-05 6.151329e-02 6.151329e-02 3.058005e-05 3.058005e-05
6.700335e-01 3.298602e-02 3.282805e-02 5.018286e-02 6.153994e-02 3.062216e-05 3.062417e-05 6.154197e-02 6.154197e-02 3.060861e-05 3.060861e-05
6.750338e-01 3.298398e-02 3.282673e-02 5.018286e-02 6.156840e-02 3.065028e-05 3.065216e-05 6.157030e-02 6.157030e-02 3.063683e-05 3.063683e-05
6.800340e-01 3.298195e-02 3.282541e-02 5.018286e-02 6.159651e-02 3.067808e-05 3.067985e-05 6.159829e-02 6.159829e-02 3.066475e-05 3.066475e-05
6.850343e-01 3.297992e-02 3.282409e-02 5.018286e-02 6.162428e-02 3.070557e-05 3.070722e-05 6.162595e-02 6.162595e-02 3.069234e-05 3.069234e-05
6.900345e-01 3.297791e-02 3.282277e-02 5.018286e-02 6.165173e-02 3.073276e-05 3.073429e-05 6.165327e-02 6.165327e-02 3.071963e-05 3.071963e-05
6.950348e-01 3.297591e-02 3.282145e-02 5.018286e-02 6.167885e-02 3.075965e-05 3.076107e-05 6.168028e-02 6.168028e-02 3.074662e-05 3.074662e-05
7.000350e-01 3.297392e-02 3.282014e-02 5.018286e-02 6.170565e-02 3.078625e-05 3.078756e-05 6.170696e-02 6.170696e-02 3.077332e-05 3.077332e-05
7.050353e-01 3.297194e-02 3.281882e-02 5.018286e-02 6.173214e-02 3.081254e-05 3.081373e-05 6.173335e-02 6.173335e-02 3.079972e-05 3.079972e-05
7.100355e-01 3.296997e-02 3.281750e-02 5.018286e-02 6.175838e-02 3.083844e-05 3.083952e-05 6.175947e-02 6.175947e-02 3.082578e-05 3.082578e-05
7.150358e-01 3.296801e-02 3.281619e-02 5.018286e-02 6.178424e-02 3.086399e-05 3.086497e-05 6.178522e-02 6.178522e-02 3.085148e-05 3.085148e-05
7.200360e-01 3.296606e-02 3.281487e-02 5.018286e-02 6.180979e-02 3.088926e-05 3.089013e-05 6.181067e-02 6.181067e-02 3.087686e-05 3.087686e-05
7.250363e-01 3.296412e-02 3.281356e-02 5.018286e-02 6.183505e-02 3.091426e-05 3.091503e-05 6.183583e-02 6.183583e-02 3.090196e-05 3.090196e-05
7.300365e-01 3.296219e-02 3.281225e-02 5.018286e-02 6.186002e-02 3.093899e-05 3.093967e-05 6.186070e-02 6.186070e-02 3.092678e-05 3.092678e-05
7.350368e-01 3.296026e-02 3.281094e-02 5.018286e-02 6.188471e-02 3.096347e-05 3.096404e-05 6.188529e-02 6.188529e-02 3.095133e-05 3.095133e-05
7.400370e-01 3.295835e-02 3.280963e-02 5.018286e-02 6.190912e-02 3.098769e-05 3.098816e-05 6.190960e-02 6.190960e-02 3.097563e-05 3.097563e-05
7.450373e-01 3.295644e-02 3.280832e-02 5.018286e-02 6.193326e-02 3.101165e-05 3.101204e-05 6.193364e-02 6.193364e-02 3.099967e-05 3.099967e-05
7.500375e-01 3.295455e-02 3.280701e-02 5.018286e-02 6.195713e-02 3.103537e-05 3.103567e-05 6.195742e-02 6.195742e-02 3.102347e-05 3.102347e-05
7.550378e-01 3.295266e-02 3.280570e-02 5.018286e-02 6.198074e-02 3.105885e-05 3.105906e-05 6.198095e-02 6.198095e-02 3.104702e-05 3.104702e-05
7.600380e-01 3.295078e-02 3.280440e-02 5.018286e-02 6.200410e-02 3.108210e-05 3.108221e-05 6.200421e-02 6.200421e-02 3.107033e-05 3.107033e-05
7.650383e-01 3.294890e-02 3.280310e-02 5.018286e-02 6.202721e-02 3.110511e-05 3.110513e-05 6.202723e-02 6.202723e-02 3.109341e-05 3.109341e-05
7.700385e-01 3.294704e-02 3.280179e-02 5.018286e-02 6.205006e-02 3.112789e-05 3.112782e-05 6.205000e-02 6.205000e-02 3.111626e-05 3.111626e-05
7.750388e-01 3.294518e-02 3.280049e-02 5.018286e-02 6.207268e-02 3.115044e-05 3.115030e-05 6.207253e-02 6.207253e-02 3.113888e-05 3.113888e-05
7.800390e-01 3.294334e-02 3.279919e-02 5.018286e-02 6.209506e-02 3.117278e-05 3.117255e-05 6.209483e-02 6.209483e-02 3.116128e-05 3.116128e-05
